locus_tag	gene_id	gene_name	biotype	yebC-log_c_1	yebC-log_c_2	yebC-log_c_3	yebC-log_d_1	yebC-log_d_2	yebC-log_d_3	yebC-log_w_1	yebC-log_w_2	yebC-log_w_3	yebC-stat_c_1	yebC-stat_c_2	yebC-stat_c_3	yebC-stat_d_1	yebC-stat_d_2	yebC-stat_d_3	yebC-stat_w_1	yebC-stat_w_2	yebC-stat_w_3
"SPY_RS01650"	"xerD"	"gene-SPY_RS01650"	"mRNA"	9.126260997725119	11.202304160091053	5.313150033208241	6.753340196374182	3.7587847015483713	5.53993063600521	13.090884375078243	8.505297411356189	7.087987921547609	8.48866736777011	6.045108834615292	9.295633163127532	8.133252786661057	14.824491301057984	18.55191001322479	5.051420113410222	8.76488419918413	5.817218998526523
"SPY_RS01655"	"SPY_RS01655"	"gene-SPY_RS01655"	"mRNA"	7.620655439606828	10.619993244543195	3.880015295744077	6.223802875573322	3.1547185433002585	5.197789896422865	12.44511512112085	8.510179901259377	6.049590118404216	7.4729293921395	6.168261736760598	9.201401938456591	6.624520234276321	16.781680005289317	19.447586538026847	4.767594501686838	7.805637216011619	6.825859465214905
"SPY_RS01660"	"SPY_RS01660"	"gene-SPY_RS01660"	"mRNA"	22.298993696887234	26.092955895421568	14.309665107021365	16.31969826181261	11.89265208617578	12.494952249685666	29.675512279303113	24.47998178118478	12.489448825756867	13.79408447262643	12.887261128589108	14.822258339992027	13.27110671757986	24.851479173050183	34.438500968262225	7.608641864584622	13.133833054767374	10.850890725953045
"SPY_RS01665"	"SPY_RS01665"	"gene-SPY_RS01665"	"mRNA"	42.30047217980856	45.174316255389435	34.0673162795616	36.38276963529743	22.754365877224387	38.03576523132797	50.668894296883295	39.80665655058551	27.996265570314016	19.442922767672624	20.790734965956208	25.164497998492692	29.566942472486133	42.87196989898974	53.19226280512123	10.665121700746857	20.132714080800092	20.370117342311463
"SPY_RS01670"	"yidD"	"gene-SPY_RS01670"	"mRNA"	72.0896838186781	70.88697717171667	58.513905997408	64.32186528553507	52.579069163032344	74.83780197876247	85.36410446845265	64.11646902880645	49.512716763055046	21.993365452858924	31.28089746666629	36.39520431509406	46.40563844465561	67.23351253028183	74.54463402492041	15.784689550036706	26.50368636527581	35.67834765257217
"SPY_RS01675"	"SPY_RS01675"	"gene-SPY_RS01675"	"mRNA"	110.20708208933223	112.05531848323965	97.87997368312892	89.51042371227626	63.894132651279754	73.8393751419464	111.39398124806529	110.8050668017995	133.81482115003715	8.766984330647821	5.577437603192663	7.108460104094539	15.711778556705077	8.440359714135676	11.870667266978714	5.677897019848839	5.476742177791759	6.374970966307267
"SPY_RS01680"	"SPY_RS01680"	"gene-SPY_RS01680"	"mRNA"	87.88577204823919	91.98998490610938	95.8287121211637	112.92536741929143	101.04028918024196	140.75302147127033	102.88658912361352	82.80611978391059	122.13936899319745	27.859083861245526	13.984049309745629	9.878047586324476	62.28390292333065	44.05012472877752	24.525740959407646	23.969245448405545	13.153329095917451	13.743556213597598
"SPY_RS01685"	"SPY_RS01685"	"gene-SPY_RS01685"	"mRNA"	361.65600108989673	366.1780033567845	375.2473141572967	423.28805631069855	428.78485833771776	573.2369037426079	373.279499133844	379.6733668791872	393.748092785777	104.97911570416615	58.83212052831137	37.366977688603754	200.74413646895732	141.74515150155656	85.2721292715058	89.40590466223205	59.594965973989616	53.694243944867125
"SPY_RS01690"	"SPY_RS01690"	"gene-SPY_RS01690"	"mRNA"	32.075686047379165	30.396491998740398	23.91273828894968	28.316537036163982	18.76426295956246	27.39462810350333	37.0271656914633	31.248873709091555	33.8346084671188	8.04626125088307	5.94409177787693	5.4646436756648145	13.763437910302166	11.34157318403071	8.838008352085657	5.415271164207622	4.942722719194328	5.279283719360025
"SPY_RS01695"	"SPY_RS01695"	"gene-SPY_RS01695"	"mRNA"	71.2269727981238	66.43324180088985	60.50486863730892	60.05648960347041	44.67702656717445	57.166095049372686	76.56039125371593	67.06284624892042	68.56909936943102	27.806121215506423	26.415402270059403	26.526149669337087	38.967426347569614	32.26436726638543	33.7418105729327	25.954208414429367	24.404219274276322	24.75866195530653
"SPY_RS01700"	"SPY_RS01700"	"gene-SPY_RS01700"	"mRNA"	83.08871020442912	72.63578594442532	75.98577113916936	90.86074522592462	52.61037524473895	91.3628734674225	94.18403376942022	68.22623520839501	79.48700612133291	15.24144994797375	7.900325473885637	8.32623488891687	24.83366722692031	13.27600590800461	14.760705813746814	11.723933974207569	7.640754092796992	9.624326501746834
"SPY_RS01705"	"pflA"	"gene-SPY_RS01705"	"mRNA"	70.29640810179555	86.38349792650928	69.46991022698147	104.75762675150807	80.34161660334193	106.58206483011442	107.11252168618617	100.81431731513544	59.26205621007009	139.22700644865375	181.358911155054	133.34713513765558	253.99984144605378	340.1010867374975	310.082260381148	91.14518900283662	183.60987542209148	118.15672240053824
"SPY_RS01710"	"SPY_RS01710"	"gene-SPY_RS01710"	"mRNA"	844.0213096507906	717.3913803966934	785.0795235013596	817.836571162644	673.8140802931141	883.1171809385775	912.7007012833373	775.8953901642255	659.8374364859454	256.2652497981624	225.59315826891753	193.2006863265307	476.7784744419277	481.8579718852073	461.6233253615976	191.89567869289527	205.43836718910578	178.80238488844194
"SPY_RS01715"	"SPY_RS01715"	"gene-SPY_RS01715"	"mRNA"	597.2101699342769	584.1632569433835	488.47002524677436	496.9123537718338	501.1661128053878	499.95783604755877	530.2420864068797	572.8812192246205	483.81512279117635	163.73782697923542	162.1193803625815	135.1466461777255	305.9904910107664	311.4310304100847	263.2998541247189	127.0346524156967	137.92346126640712	101.57011496728042
"SPY_RS01720"	"SPY_RS01720"	"gene-SPY_RS01720"	"mRNA"	12.633782911771325	10.602454031918022	11.358416370720338	13.191598872438588	9.105635283474928	13.1179524793269	10.090401898157856	10.277570690001518	15.515216335497456	1.2757534772371266	0.7151312533783551	0.7778641812134545	1.54156279179132	1.0592829228772216	1.8363747872858158	0.5689988677633732	0.48728833487240164	0.3394362280814961
"SPY_RS01725"	"SPY_RS01725"	"gene-SPY_RS01725"	"mRNA"	7.058660200697768	6.64652638433996	7.723078064862021	9.068358829014052	6.459661779138624	7.47974643631583	5.7511516847603925	5.043069571116668	9.270800441190877	1.5236069634459175	1.3805157220368958	1.3546508409394424	1.4008842072483976	1.1933639114872403	2.2994630623578916	1.4022336769667172	0.8539500544012711	1.1153365139240043
"SPY_RS01730"	"SPY_RS01730"	"gene-SPY_RS01730"	"mRNA"	7.966526464453109	6.957806454066493	6.923073686168256	7.724307344497803	4.7896800483432145	7.344818316504366	6.490849650645974	5.285146176620431	11.349897057655012	1.3647375189341016	1.6243750361437075	1.24041407160705	1.822241226148823	1.1784948273810891	3.589125659690449	1.5474167136172905	1.3553196452238825	1.4350184973683315
"SPY_RS01735"	"SPY_RS01735"	"gene-SPY_RS01735"	"mRNA"	4.232405523370286	3.8862747974401564	3.677413511828377	4.084301496021456	2.575835460847378	4.319105481636494	3.6135698686326605	2.301055758742273	7.114296305834962	0.06504725952314262	0.039501183535905315	0.10311915965511695	0.2873818566593732	0.30091288285346357	0.36187441443563295	0.12571750207287807	0.14355194880021369	0.11999482494630669
"SPY_RS01740"	"SPY_RS01740"	"gene-SPY_RS01740"	"mRNA"	50.68198988726288	44.472851717262266	52.55408269666968	61.20902597034199	48.07953751461596	63.854541144826484	56.74504219020873	39.24923220020663	54.35242293964233	12.451219562268609	8.812533751002013	8.319919086779759	23.567100929823745	16.239931165284546	16.442216533532115	10.914730932040932	8.764337886525908	9.697735289760718
"SPY_RS01745"	"SPY_RS01745"	"gene-SPY_RS01745"	"mRNA"	16.157249688403713	14.516840793814074	16.183172578212258	15.041671249309564	14.173906472198711	18.01698897460446	18.853726633763085	14.528650510328264	28.875422353790967	6.572876383851353	3.6131623861438817	3.539163085043968	9.006916502016063	6.516834415265011	5.6874343957530895	6.743071597420867	4.056066898301816	3.6203209295268266
"SPY_RS01750"	"upp"	"gene-SPY_RS01750"	"mRNA"	311.7088929901582	334.64434689700226	246.37463656089872	267.3228745563999	182.102908811453	257.1710688160803	338.80613730713736	310.2973690663955	245.56397439808129	56.06562685284355	24.056220773366334	17.81457139584756	128.1066207885583	108.66537367234484	78.70768513975017	27.343556700850986	20.56227860903632	19.984280988914904
"SPY_RS01755"	"SPY_RS01755"	"gene-SPY_RS01755"	"mRNA"	375.21517984428823	330.2968623084272	334.792704876934	412.46919001774353	246.9825487252695	441.8945130056182	428.18920372833804	328.84840928093433	361.2501432864524	192.91250662693804	86.1941891524315	81.01554161066709	414.0384807240268	316.41218753526107	240.02393469198202	148.40472499771508	99.27819598192238	111.72172996596669
"SPY_RS01760"	"SPY_RS01760"	"gene-SPY_RS01760"	"mRNA"	89.88209767053009	107.31187495018447	85.4350448754182	112.11632705865264	107.46372367026306	126.07809882908633	103.77436718277512	93.28161478725146	86.32707028363146	33.03198823545326	20.955807226488375	22.81847665498773	53.53736566614128	49.98751726792918	47.2246110838501	22.231500448083192	23.7223496260527	22.893251806128383
"SPY_RS01765"	"tmk"	"gene-SPY_RS01765"	"mRNA"	58.58259577755528	70.01344025407165	57.877069132553366	66.2179454943925	44.396711197812834	58.42131660504277	83.35612162707852	72.23904057693018	60.3565575253482	31.432093791035555	26.50398986823043	23.99417465390219	45.640847791813385	49.971410159146416	46.536087594634445	23.783735168098687	23.991288726194202	23.710581200062546
"SPY_RS01770"	"SPY_RS01770"	"gene-SPY_RS01770"	"mRNA"	69.50048846854907	78.67909728180514	54.590904052928394	69.72311635471394	45.23486713616224	60.042027726019356	88.90827825846503	77.07458431121019	59.11991809093065	34.187235700334426	32.62418981593517	30.416620620189125	47.806759202839224	54.809426669329845	56.48722160154175	24.983770300640554	35.895238539932876	29.307605904886767
"SPY_RS01775"	"SPY_RS01775"	"gene-SPY_RS01775"	"mRNA"	121.11784191824674	125.31050192170945	92.90003765784954	104.91118027606237	88.81518548935009	102.53115978306577	153.26053205338272	132.16613321652287	102.0338011269033	110.1404590968172	116.11422276858785	116.85205374218717	118.65637634144696	122.60695411864374	160.56367768509034	94.19855283443165	138.8622860728467	137.2148322937576
"SPY_RS01780"	"yabA"	"gene-SPY_RS01780"	"mRNA"	129.607341997207	153.24337190850483	99.55934486246171	124.83964737017693	84.8300060676126	110.00932152734003	158.1095307433308	138.72944061259335	108.77477297312514	53.604362452029775	40.47554606312431	36.716149679424696	72.69164407611812	80.15427605489297	83.31884245096786	38.989886406768996	46.13998887686868	34.79849923442894
"SPY_RS01785"	"rsmI"	"gene-SPY_RS01785"	"mRNA"	164.10963470193133	180.02965588995826	141.50277211603802	168.70034753197072	136.35355471695212	167.28009191048707	195.39626237575146	187.13108880100606	158.69371221313912	63.69447979774726	51.01207530066522	50.02783064351477	91.84843881273844	89.29485315036654	98.0864712537038	48.3069501715034	55.42002423368249	47.90230910239358
"SPY_RS01790"	"SPY_RS01790"	"gene-SPY_RS01790"	"mRNA"	120.70525161208766	121.56326898832464	98.3171334950584	132.37642269467236	109.48283851907026	144.81714270534476	151.31696791004725	130.2976290225536	125.32313376841296	34.99145327172412	25.26296685360063	25.338975185482557	64.82764310031403	66.28123079951675	64.10224793893879	23.8786479891401	30.173852566322775	26.71648137788313
"SPY_RS01795"	"SPY_RS01795"	"gene-SPY_RS01795"	"mRNA"	29.983569986276066	31.959058387806085	29.46119369254166	33.38854838669129	38.85615324174058	37.43495371395841	36.48075385423363	35.14646406839842	40.18319581059512	46.32387049268833	48.89795079647524	61.98787313039524	52.34592094798898	51.44463962002405	66.23711684488066	46.041341187718615	51.24958377827057	73.11413249862336
"SPY_RS01800"	"SPY_RS01800"	"gene-SPY_RS01800"	"mRNA"	233.52970696962473	267.7855610950414	227.79835300559404	279.71688540103764	282.697623509233	317.59465725804444	212.1825576733345	245.03801312329674	215.360918723451	29.88866913525779	17.933869268019798	19.52591617234244	48.53372414523886	37.325840872268714	29.655179763884476	20.86382309611151	16.37216007660924	15.396142728509943
"SPY_RS01805"	"SPY_RS01805"	"gene-SPY_RS01805"	"mRNA"	49.515201388472676	61.92483194899345	60.76320848400205	65.71398500089879	58.79459726137504	80.55885342915617	57.73236025246241	66.768792413711	84.32875847151037	18.269088465418285	11.243668404942959	9.361426319994965	25.213592967415664	20.1088304759032	13.377195498060305	14.186946810006743	10.350953699493669	9.815446251450336
"SPY_RS01810"	"lctO"	"gene-SPY_RS01810"	"mRNA"	3.084070116141139	3.2180130778295712	3.3248833031042615	5.220646621621476	2.8773366554284987	5.119922795089799	3.863613842978334	3.1288333647124764	2.3797154879371054	35.29044961524732	14.418032247416443	10.383104826999492	23.73307322838245	15.127364138778054	13.162743467764402	24.317721492330417	12.124492325378453	10.194458817598882
"SPY_RS01815"	"scpC"	"gene-SPY_RS01815"	"mRNA"	0.4309084853674065	0.348774297658616	0.37777680133319586	0.7470619155771502	0.38394806126851266	0.7470361366943293	0.3012077592338798	0.3548367313198475	0.4908474645307164	2.2715426633413953	1.132327312754674	1.3663914377359156	2.129032213564495	1.4826532820207068	2.302877107133908	1.29417319336552	1.0799061196909276	0.9359487127221253
"SPY_RS01820"	"SPY_RS01820"	"gene-SPY_RS01820"	"mRNA"	21.33086267979943	21.561414856051986	18.30136512560351	25.44766508621628	15.360633948348337	23.568936720292808	18.299137155896926	16.13946345680728	11.451342774205822	1.2948814628801866	1.1795120354979862	0.7602853296606081	2.4719710551632526	1.257203824125064	1.3825386912067055	0.6951751703606182	0.8731729767063845	0.9952960586118444
"SPY_RS01825"	"metG"	"gene-SPY_RS01825"	"mRNA"	179.8919419438975	149.96469225112995	190.30950699233384	191.80203211198435	145.12314318204992	191.71176024037717	177.14031335637156	129.2846377792351	201.92550800619475	24.089461449077344	14.752624451105609	14.494280440893107	44.035444225143685	22.03893183157094	31.521751051054732	19.39503931754055	13.346936428819866	15.365418411958993
"SPY_RS01830"	"nrdF"	"gene-SPY_RS01830"	"mRNA"	2.381130596854686	3.2510183401662847	3.4536399885194533	2.4431264261766814	2.0670339905964603	3.554586148679426	1.9581474840924415	1.9638876695213945	4.568921208305281	0.22602960446725154	0.2135167524263284	0.21234004473361362	0.567111533703556	0.38726953858359964	0.73669377161466	0.2588739095938555	0.16627392886178594	0.13898808865822207
"SPY_RS01835"	"nrdI"	"gene-SPY_RS01835"	"mRNA"	1.161778623943535	1.6594154963302754	1.4323071363430373	1.2895565252278922	0.7278524597053401	1.5469705377801999	0.9136019396639887	0.9696085777070281	2.8197037839745565	0.2083108556508003	0.25300144546923403	0.22015624269926812	0.46016358643003935	0.053536647869634635	0.7374730119061923	0.536806021121001	0.22985925544083294	0.19213895282813523
"SPY_RS01840"	"nrdE"	"gene-SPY_RS01840"	"mRNA"	6.598859969469284	5.3715587760766725	7.52886127773897	6.670648604512016	3.7896606670918263	5.814751705848305	5.758219530766198	4.000068839420796	7.1565400743308025	2.673871839366376	2.325734057869176	3.146765552886891	3.1295765600718815	1.8005103719567632	7.121780788686159	2.3469572739107316	2.035693007091888	3.2201774910539296
"SPY_RS01845"	"SPY_RS01845"	"gene-SPY_RS01845"	"mRNA"	58.65940615893388	51.591459173507346	81.43924648979419	118.13901092316142	102.20156906313167	141.05855256856296	47.85915287116295	39.8578659120452	62.25816083978881	39.63632731086283	28.5470804282691	30.02369795854959	65.24484104276647	44.119103593188505	41.699964441299	34.947462110091614	31.570848213924283	33.439832730455215
"SPY_RS01850"	"SPY_RS01850"	"gene-SPY_RS01850"	"mRNA"	0.9697714491297756	0.8499869179876095	1.0868997356793066	1.1742889028611532	0.5891493528589469	1.3258294980383707	0.9243768849486665	0.6180577581920217	0.6162391733468416	0.5216499499746996	0.345580186688423	0.3508355767037219	0.6052679327406911	0.3900099934190143	0.43171305206160576	0.18330876000570495	0.2616414709277638	0.21870565161303104
"SPY_RS01855"	"SPY_RS01855"	"gene-SPY_RS01855"	"mRNA"	19.162431946116282	16.905295368864678	25.168629831678675	23.23614181086653	16.16390865872084	21.189596441863248	19.895011551174928	17.309821703922136	24.950350339912006	5.861222706317458	2.822923866262376	3.5244655639266766	10.119946809505072	8.414813831223645	6.439719693252286	4.427052037280635	2.6762184740611263	2.330256645162652
"SPY_RS01860"	"SPY_RS01860"	"gene-SPY_RS01860"	"mRNA"	2.7672539024500233	4.326473696297121	2.090006885100872	4.1982617139866765	2.1866236348704398	3.655456447790627	3.685679020413806	3.8200739841130447	2.352514948487587	1.770148645411777	1.36812629990709	2.0408796716576703	2.606866699744267	2.646892467184969	3.499626499966488	1.3995754140719934	1.4205519862314984	1.4471887714792129
"SPY_RS01865"	"SPY_RS01865"	"gene-SPY_RS01865"	"mRNA"	0.0	0.15799341466228672	0.0	0.0	0.12319828757213959	0.41587058437301705	0.15463874991197316	0.2954134545163469	0.17181746421975802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SPY_RS01870"	"spej"	"gene-SPY_RS01870"	"mRNA"	14.155333469915739	15.018867559463471	11.077669666561539	13.854233116680406	12.955912619657237	14.068800727709204	12.498527632370294	13.634028253826337	9.38949258330549	2.2952190736889144	1.9026685958088638	2.579749277380587	3.970309856594516	4.232152433951932	6.301528283525843	1.7368439449467579	1.8894332145195503	2.9907293869933023
"SPY_RS01875"	"SPY_RS01875"	"gene-SPY_RS01875"	"mRNA"	7.313065850311236	9.483458377655797	5.694294224973538	8.276077225844094	4.694155240126744	6.728988918855109	7.183535684935222	6.476039339494942	4.842738089081766	1.532100939548752	1.6596277746085484	1.8817989086331344	2.764473274791629	2.5115216710354944	4.481626062946306	1.2804787528203387	1.4621291175358346	1.9860606880137486
"SPY_RS01880"	"SPY_RS01880"	"gene-SPY_RS01880"	"mRNA"	497.795179252498	554.4508898826377	436.39437134259225	468.28857716123764	461.8781774679243	551.4391306940081	478.5873564522517	522.752804820759	359.3116408711112	122.8170481184967	81.30393603150394	69.95394942072187	194.84853656007604	145.257123893884	113.79555306050874	111.45095262878503	72.79991773110584	69.5749741022538
"SPY_RS01885"	"SPY_RS01885"	"gene-SPY_RS01885"	"mRNA"	611.8625960154009	694.277988775391	544.6984808407269	586.9684160922876	618.1497872592794	723.6201713659299	563.3569301567815	645.0726800690968	411.32289778799594	131.95688071271823	94.07147522534059	79.20215318763981	221.55044370942733	160.07273896204038	130.82120120770026	111.01718729186709	78.71298370275063	76.85166413543463
"SPY_RS01890"	"SPY_RS01890"	"gene-SPY_RS01890"	"mRNA"	860.1536639812946	999.6840758282073	773.8427220609351	837.5534343058988	989.6137295967796	1015.8093881762599	769.5602221830279	886.4416139649298	611.5708406508365	189.05853853155494	140.793327829836	120.86113332115376	297.57852416096864	232.06965737314468	207.4126384535007	155.24304316908146	128.09050671475066	124.02674481045956
"SPY_RS01895"	"SPY_RS01895"	"gene-SPY_RS01895"	"mRNA"	20.345235711716708	19.748114096812778	21.025904797071576	25.449947388017733	32.27574150914592	27.570230527383952	16.10115306818881	16.690528999170777	27.2469367530736	18.937722042446776	9.292697710659768	8.93113654519699	30.271748040038908	18.372553168122575	16.267752289381708	14.321647635243925	7.098579495099355	7.77699643764956
"SPY_RS01900"	"glmU"	"gene-SPY_RS01900"	"mRNA"	289.29232783881616	350.39066648482	229.30205052722434	268.3652246922973	195.617234110776	223.61689086695162	350.2728697653606	352.87842033083854	225.4789281317587	79.9518301753966	52.533060982309436	47.03642900893349	102.86524982074441	95.00687855141972	94.1698417037847	46.24086074616796	45.594403243548996	39.81069088121002
"SPY_RS01905"	"SPY_RS01905"	"gene-SPY_RS01905"	"mRNA"	323.378986679865	396.13219148123454	268.31069788526213	333.1512024624946	219.89362677240885	269.79510496653444	420.0983150919436	400.92476107794084	247.24625975528164	121.36500101487538	83.70450255196039	74.58357987466259	135.95802626238736	134.43486360993927	164.62476217633053	69.1718083026933	78.42766733579674	74.106695869644
"SPY_RS01910"	"macP"	"gene-SPY_RS01910"	"mRNA"	279.3581990575972	352.59616055060616	233.46606322391506	300.99740622691724	199.4594942255746	250.74355789538177	386.67235321738997	370.6559647470283	203.76119444261468	96.8112302181401	68.24111607138613	70.59611326531919	107.64845380699022	115.10634228389873	143.00266429936426	62.36935076051249	72.81544431507982	59.8409906477769
"SPY_RS01915"	"SPY_RS01915"	"gene-SPY_RS01915"	"mRNA"	452.6104235224159	548.4748200062261	408.3419841445105	454.7596470297269	394.5005648087503	432.9619093664162	540.1098279306934	545.1912603122687	340.3504006213496	178.95720730932595	155.09152185784822	160.86588906198244	217.1888381703213	231.8909903489504	275.3535317114771	115.83296347239805	152.2906736834267	155.5470416749296
"SPY_RS01920"	"SPY_RS01920"	"gene-SPY_RS01920"	"mRNA"	600.363541230283	704.6838911653066	486.9565061395499	539.7181894627671	525.5541686021497	553.1042292285304	663.8858570562991	663.6553952822961	453.4835605640147	193.52672358626774	178.88422815683688	192.33351472937025	252.5078162644103	295.70497831074533	318.14474835435857	129.04239916717395	166.13682579763676	178.50256482292264
"SPY_RS01925"	"SPY_RS01925"	"gene-SPY_RS01925"	"mRNA"	57.13243598749484	68.79516032051878	53.38254377727893	58.7358029108015	71.0375014839576	91.39975465224069	65.11293659487944	65.92575210545706	95.66732771658268	31.282311225671343	27.397362547444988	22.968360602626536	54.904569809084975	54.01525558739512	44.95878378437244	25.26747184023082	28.967587001643118	25.772638495498928
"SPY_RS01930"	"SPY_RS01930"	"gene-SPY_RS01930"	"mRNA"	714.8054669092418	1000.8913299900493	490.6624211913828	626.2964948760625	503.63697641074407	672.3847313381725	806.0890414503044	734.2287688443461	426.1531660866405	262.247961638377	212.29587207070006	201.52401637783376	590.5937409278517	669.3289431511547	511.0914939399199	189.34753604807935	231.30788611820924	202.33760812893473
"SPY_RS01935"	"SPY_RS01935"	"gene-SPY_RS01935"	"mRNA"	22.888719150028052	21.236404099730837	14.846212009417922	21.962807148376577	7.735019757731772	13.66816530816055	28.306559271076807	15.543386431225805	11.167425184762703	3.89356230505158	2.6839585160367396	2.5208799525606276	6.439966151503227	3.569921019307001	5.499485137488179	2.3049940359395045	2.12881014982135	2.2324243827045835
"SPY_RS01940"	"SPY_RS01940"	"gene-SPY_RS01940"	"mRNA"	231.11989127002087	227.53934398233304	195.78382144040594	179.48461410440675	175.2541029556475	151.24167397206392	198.0916960451327	186.7717878680404	134.8194369244368	21.5939783916959	13.239965117371545	18.037169220937667	27.42933777139744	17.207993560511404	28.77161313242542	15.542653282588983	10.747129977413893	13.186799709888861
"SPY_RS01945"	"SPY_RS01945"	"gene-SPY_RS01945"	"mRNA"	354.8632652063861	341.7509153006919	323.00478263878705	299.05452722620305	280.40388237618123	352.29082589942374	415.1349099542083	362.91872344717433	364.2721859448706	125.56285299761069	95.54778288051344	81.4426689418893	167.45601904116526	133.23281444794083	119.9846658088493	91.03676349919013	88.58382636817943	75.82256640810282
"SPY_RS01950"	"SPY_RS01950"	"gene-SPY_RS01950"	"mRNA"	151.23619826389148	142.1984071800014	125.11038134526233	126.59039360931014	106.82197854071431	115.88754103902815	145.73988758536794	146.45877116852083	107.34970921284359	22.745818171244352	15.143335271299721	11.465899080106054	49.84856885967006	35.74372292398406	33.10326399257867	19.63826516170844	14.143581050259456	12.505981847684888
"SPY_RS01955"	"SPY_RS01955"	"gene-SPY_RS01955"	"mRNA"	6.151847544017391	9.025708544393854	5.825659769711628	7.888776176727047	5.697398773569201	8.673368713067754	8.132949847065301	7.098685171873742	13.866251794616574	2.014260053369179	0.8737126188873972	0.7602853296606081	1.2006716553650083	1.4790633225000756	1.5280690797547798	1.1122802725769894	1.1906904227814332	0.8625899174635986
"SPY_RS01960"	"rplK"	"gene-SPY_RS01960"	"mRNA"	3764.94953296909	4359.780434529532	3607.123749129745	5318.594260622833	4640.0474706046	5003.535221219605	3743.0864808886454	3979.4251896027777	2599.201359502234	314.4393686934563	162.05277092400502	109.42540460191299	897.1454420138043	788.2095100625156	550.0064819701671	162.21276172392163	141.6888062534616	114.4123192258733
"SPY_RS01965"	"rplA"	"gene-SPY_RS01965"	"mRNA"	4556.7479027426825	5089.669926575668	4502.793417932354	6002.189184315537	5657.119669946478	5689.443496112354	4376.580521269538	4645.115195582624	4317.232771378906	442.1488481125476	234.97399247326643	182.74284295490173	1134.9559170185294	913.3582566913542	848.736389716468	276.6692398009583	208.2272508806995	184.03110671216362
"SPY_RS01970"	"pyrH"	"gene-SPY_RS01970"	"mRNA"	441.0838365752373	532.5515886776095	378.5416827581174	433.0616621715269	338.34356376895266	408.7237713674955	468.20031584459196	539.8936176864215	299.7500612203247	127.12041379142157	89.13954117256202	70.07265167576479	188.97426697778292	186.88299847207128	152.78654569889102	89.3898001775968	86.03546798092806	71.72357342207297
"SPY_RS01975"	"frr"	"gene-SPY_RS01975"	"mRNA"	426.6762123966676	583.1418015410526	335.76436512041545	456.0741481983976	341.7454261612672	406.94278198913827	500.3935355014454	540.840887810835	346.5373503350993	121.21451897202911	91.18083680227562	80.45290307802124	177.30069998512394	206.4327088822686	170.2948096660049	83.03032701419697	93.76836449170086	75.85511566988824
"SPY_RS01980"	"SPY_RS01980"	"gene-SPY_RS01980"	"mRNA"	75.42793553779791	88.9005742474562	62.13063454094088	84.15258114891878	53.74288375550796	73.80054900608384	77.6405477442653	81.7861445056096	56.43903319436849	17.39286390738911	9.300456982310461	8.218524913212363	32.43295170417689	32.25133775561965	21.976106365784023	10.363781630672193	9.825277614560079	8.541449812087102
"SPY_RS01985"	"msrA"	"gene-SPY_RS01985"	"mRNA"	17.358908939422985	12.032592586074271	12.665152449401928	23.139412170748898	9.61526399710087	22.161824984489915	25.50083950018974	16.176493224074548	26.062687940205297	4.194400346427585	2.7897129972475248	2.216455349292926	9.60869690148163	7.443168661169497	6.363958285096377	4.3749690721361585	3.7467058636855772	3.2239786055426807
"SPY_RS01990"	"SPY_RS01990"	"gene-SPY_RS01990"	"mRNA"	15.342470022217286	21.13161921108085	12.249762576563446	18.767653001084504	8.238885481386836	15.038727474711278	19.0742602495588	17.5606886851384	30.8961209618501	4.362231841770752	3.293411177306105	2.865853312081792	8.912828971116395	6.302453157541988	5.366433077710239	5.164894043494076	3.9028186080058096	3.8060858537656648
"SPY_RS01995"	"SPY_RS01995"	"gene-SPY_RS01995"	"mRNA"	19.82719202871157	24.317617184443808	14.999030557547819	23.098649847488623	17.00167957800032	18.635978409125883	18.15855433581724	19.694987771485987	36.9103563328091	5.920301343675566	4.1767943760350335	2.8754381057676848	7.906685440910447	5.862400215181069	5.437985518746375	5.945470790338882	3.554567101445291	1.9473775533113116
"SPY_RS02000"	"SPY_RS02000"	"gene-SPY_RS02000"	"mRNA"	157.38103259338422	153.9497456433667	167.45121849957437	162.13219824422512	310.97540813941185	356.6628570638291	202.83972675636258	167.6466355844659	161.9139753557207	270.7324724451757	283.947139614274	258.95524158448	403.5750580648113	467.0952046521278	490.5083277689423	230.85179444089013	312.7802039756128	285.89528431940727
"SPY_RS02005"	"SPY_RS02005"	"gene-SPY_RS02005"	"mRNA"	81.28699135580615	66.99505942476003	67.66007625245149	63.82071402306115	58.21206835851667	66.09222274801107	87.917195836706	74.0250569188911	80.9230885968356	38.936622399173444	27.022860941998815	23.64249109186763	45.35065823465152	33.9362862329184	34.540870681375985	38.76397098103548	28.47389712644238	26.879609985568504
"SPY_RS02010"	"SPY_RS02010"	"gene-SPY_RS02010"	"mRNA"	43.397272348557465	30.728896269446736	36.27641086552152	42.69641057746725	22.244990799744453	43.03033152438792	53.08619418853112	33.17323846926926	33.89636411310414	16.358369406640318	9.611748925072709	9.718980797494773	26.651673644149998	21.816184006876114	24.372550227934003	11.84887457036876	9.561905589614232	11.295919087425956
